,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
86,0,0,0,0,0,0,0,0,0,0,0,0,-7.68,0,0,0,-18.75783972,0,-5,-11.68,0,0,0,0,0,0,0,0,0,0,0,0,7.68,0,0,0,18.75783972,0,5,11.68,0,0,0,0,0,-7.68,0,0,-18.75783972,0,0,-5,1,30.43783972
87,0,0,0,0,0,0,0,0,0,0,0,0,-7.68,0,0,0,-20.04703833,0,-5,-12.68,0,0,0,0,0,0,0,0,0,0,0,0,7.68,0,0,0,20.04703833,0,5,12.68,0,0,0,0,0,-7.68,0,0,-20.04703833,0,0,-5,0,32.72703833
88,0,0,0,0,0,0,0,0,0,0,0,7.68,-7.68,0,0,0,-32.70822157,0,-14.82097187,-22.50097187,0,0,0,0,0,0,0,0,0,0,0,-7.68,7.68,0,0,0,32.70822157,0,14.82097187,22.50097187,0,0,0,0,0,0,0,0,-32.70822157,0,0,-22.50097187,0,55.20919344
89,0,0,0,0,0,0,0,0,0,0,0,7.68,-7.68,0,0,0,-31.41902296,0,-14.82097187,-21.50097187,0,0,0,0,0,0,0,0,0,0,0,-7.68,7.68,0,0,0,31.41902296,0,14.82097187,21.50097187,0,0,0,0,0,0,0,0,-31.41902296,0,0,-22.50097187,1,52.91999483
90,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,-6.445993031,0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,-3.91,0,0,0,0,6.445993031,0,5,5,0,0,0,0,0,3.91,0,0,-6.445993031,0,0,-8.91,0,11.44599303
91,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,-7.735191638,0,-5,-6,0,0,0,0,0,0,0,0,0,0,0,-3.91,0,0,0,0,7.735191638,0,5,6,0,0,0,0,0,3.91,0,0,-7.735191638,0,0,-8.91,-1,13.73519164
92,17.43650794,0,-10.26031746,-5.85,-5.932539683,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.43650794,0,10.26031746,5.85,5.932539683,-5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.43650794,-39.47936508,16.11031746,0,5.932539683,0,0,0,0,0,0,0,0,0
93,16.9,0,-10.80786325,-5.67,-5.75,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,0,10.80786325,5.67,5.75,-6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-39.12786325,17.47786325,-1,5.75,0,0,0,0,0,0,0,0,0
94,36.47722772,0,-5.85,-12.23821782,-12.41089109,-5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.47722772,0,5.85,12.23821782,12.41089109,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.47722772,-66.97633663,0,18.08821782,12.41089109,0,0,0,0,0,0,0,0,0
95,16.9,0,28.32,-5.67,-5.75,-38.65633663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,0,-28.32,5.67,5.75,38.65633663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,-66.97633663,44.32633663,5.75,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,-9.09,0,0,0,0,0,0,0,0,0,0,0,0,-4.78,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,4.78,0,0,-13.87,0,9.09,0,0,0,0,0
97,0,0,0,0,0,0,0,4.78,0,0,0,0,0,13.87,-9.09,0,0,0,0,0,0,0,0,0,0,0,0,-4.78,0,0,0,0,0,-13.87,9.09,0,0,0,0,0,0,0,0,4.78,0,0,0,-13.87,9.09,0,0,0,0,0
98,0,0,0,0,0,0,0,4.78,0,0,0,0,0,14.87,-9.09,0,0,0,0,0,0,0,0,0,0,0,0,-4.78,0,0,0,0,0,-14.87,9.09,0,0,0,0,0,0,0,0,4.78,0,0,1,-14.87,9.09,0,0,0,0,0
99,0,0,0,0,0,0,0,6.220836084,0,0,0,0,0,0,-11.83,-11.83,0,5.21,0,0,0,0,0,0,0,0,0,-6.220836084,0,0,0,0,0,0,11.83,11.83,0,-5.21,0,0,0,0,0,6.220836084,0,0,-18.05083608,0,0,17.04,-5.21,0,0,0
100,0,0,0,0,0,0,0,6.746688669,0,0,0,0,0,0,-12.83,-11.83,0,5.21,0,0,0,0,0,0,0,0,0,-6.746688669,0,0,0,0,0,0,12.83,11.83,0,-5.21,0,0,0,0,0,6.746688669,0,0,-19.57668867,0,1,17.04,-5.21,0,0,0
101,0,0,-5.05,0,0,5.85,0,5.85,0,0,0,0,0,0,-11.12479079,0,0,0,0,0,0,0,5.05,0,0,-5.85,0,-5.85,0,0,0,0,0,0,11.12479079,0,0,0,0,0,0,-5.05,10.9,0,0,0,-16.97479079,0,11.12479079,0,0,0,0,0
102,0,0,-5.05,0,0,5.85,0,4.85,0,0,0,0,0,0,-9.223117155,0,0,0,0,0,0,0,5.05,0,0,-5.85,0,-4.85,0,0,0,0,0,0,9.223117155,0,0,0,0,0,0,-5.05,10.9,-1,0,0,-14.07311715,0,9.223117155,0,0,0,0,0
103,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,-9.09,0,-9.09,0,0,-7.050891892,0,0,0,0,0,0,0,-4.78,0,0,0,0,0,0,9.09,0,9.09,0,0,7.050891892,0,0,0,4.78,0,0,-13.87,0,0,0,0,0,-7.050891892,16.14089189
104,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,-9.09,0,-8.09,0,0,-6.275216216,0,0,0,0,0,0,0,-4.78,0,0,0,0,0,0,9.09,0,8.09,0,0,6.275216216,0,0,0,4.78,0,0,-13.87,0,1,0,0,0,-6.275216216,14.36521622
105,30.06730435,4.48,-2.111693658,-4.417669565,-4.48,-2.111693658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.06730435,-4.48,2.111693658,4.417669565,4.48,2.111693658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.54730435,-41.07666757,0,6.529363223,0,0,0,0,0,0,0,0,0,0
106,27.12817391,4.48,-1.640333466,-3.431582609,-3.48,-1.640333466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.12817391,-4.48,1.640333466,3.431582609,3.48,1.640333466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.60817391,-35.68008999,0,5.071916075,-1,0,0,0,0,0,0,0,0,0
107,0,8.347350427,5.05,10.56461538,10.71367521,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.347350427,-5.05,-10.56461538,-10.71367521,-5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.347350427,26.3282906,0,-15.61461538,-19.06102564,0,0,0,0,0,0,0,0,0
108,-16.9,16.9,12.93452347,27.0590625,27.44084821,12.93452347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-16.9,-12.93452347,-27.0590625,-27.44084821,-12.93452347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.33443418,0,-39.99358597,-44.34084821,0,0,0,0,0,0,0,0,0
109,16.9,9.838123107,3.241570116,6.781374557,6.877055327,3.241570116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,-9.838123107,-3.241570116,-6.781374557,-6.877055327,-3.241570116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.73812311,0,0,-10.02294467,-16.71517843,0,0,0,0,0,0,0,0,0
110,122.8024806,18.29745383,-31.6454158,-18.04288056,-18.29745383,18.04288056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.8024806,-18.29745383,31.6454158,18.04288056,18.29745383,-18.04288056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0999344,-190.7882308,49.68829636,0,0,0,0,0,0,0,0,0,0,0
111,143.7943576,21.42522372,-37.91813645,-21.12713365,-21.42522372,22.12713365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143.7943576,-21.42522372,37.91813645,21.12713365,21.42522372,-22.12713365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.2195813,-224.2648514,60.0452701,-1,0,0,0,0,0,0,0,0,0,0
112,143.7943576,21.42522372,186.346715,-21.12713365,-21.42522372,-237.664823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143.7943576,-21.42522372,-186.346715,21.12713365,21.42522372,237.664823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.2195813,0,-424.011538,258.7919566,0,0,0,0,0,0,0,0,0,0
113,143.7943576,21.42522372,0,-21.12713365,-21.42522372,-21.7978363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143.7943576,-21.42522372,0,21.12713365,21.42522372,21.7978363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.2195813,-186.346715,-21.7978363,42.92496995,0,0,0,0,0,0,0,0,0,0
114,0,4.48,-11.42,5.67,5.75,19.07910891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48,11.42,-5.67,-5.75,-19.07910891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,30.49910891,-24.74910891,-10.23,0,0,0,0,0,0,0,0,0
115,0,4.48,0,5.67,5.75,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48,0,-5.67,-5.75,-5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,11.42,5.85,-11.52,-10.23,0,0,0,0,0,0,0,0,0
116,0,4.48,9.944615385,5.67,5.75,-5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48,-9.944615385,-5.67,-5.75,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,21.36461538,-15.61461538,0,-10.23,0,0,0,0,0,0,0,0,0
117,0,4.48,9.081367521,5.67,5.75,-4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48,-9.081367521,-5.67,-5.75,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,20.50136752,-13.75136752,-1,-10.23,0,0,0,0,0,0,0,0,0
118,-16.9,16.9,-71.39991071,27.0590625,27.44084821,110.628868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-16.9,71.39991071,-27.0590625,-27.44084821,-110.628868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0287787,-137.6879305,-44.34084821,0,0,0,0,0,0,0,0,0
119,16.9,-16.9,-47.4589011,-27.0590625,-27.44084821,27.0590625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,16.9,47.4589011,27.0590625,27.44084821,-27.0590625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-118.8588118,74.5179636,0,44.34084821,0,0,0,0,0,0,0,0,0
120,16.9,-16.9,-48.32214896,-27.0590625,-27.44084821,28.0590625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,16.9,48.32214896,27.0590625,27.44084821,-28.0590625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119.7220597,76.38121146,-1,44.34084821,0,0,0,0,0,0,0,0,0
121,-16.9,16.9,0,27.0590625,27.44084821,27.91808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-16.9,0,-27.0590625,-27.44084821,-27.91808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.39991071,27.91808036,-54.97714286,-44.34084821,0,0,0,0,0,0,0,0,0
122,-16.9,-11.10977233,0,-8.390805604,-8.509194396,-8.657180385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,11.10977233,0,8.390805604,8.509194396,8.657180385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.00977233,0,-8.657180385,17.04798599,19.61896673,0,0,0,0,0,0,0,0,0
123,-16.9,-11.50206655,0,-8.887302977,-9.012697023,-9.16943958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,11.50206655,0,8.887302977,9.012697023,9.16943958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.40206655,-1,-9.16943958,18.05674256,20.51476357,0,0,0,0,0,0,0,0,0
124,16.9,4.48,16.9,0,0,-19.57722772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,-4.48,-16.9,0,0,19.57722772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.38,0,-36.47722772,19.57722772,-4.48,0,0,0,0,0,0,0,0,0
125,-16.9,-4.48,16.9,0,0,-19.57722772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,4.48,-16.9,0,0,19.57722772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.38,33.8,-36.47722772,19.57722772,4.48,0,0,0,0,0,0,0,0,0
126,16.9,8.023803557,7.866465039,4.485126377,4.548408584,-4.485126377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,-8.023803557,-7.866465039,-4.485126377,-4.548408584,4.485126377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92380356,0,-12.35159142,0,-12.57221214,0,0,0,0,0,0,0,0,0
127,16.9,8.204820176,7.405034285,4.714225535,4.780740181,-3.714225535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,-8.204820176,-7.405034285,-4.714225535,-4.780740181,3.714225535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10482018,0,-11.11925982,-1,-12.98556036,0,0,0,0,0,0,0,0,0
128,16.9,7.814111039,7.400993735,4.219734284,4.279271981,-4.219734284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9,-7.814111039,-7.400993735,-4.219734284,-4.279271981,4.219734284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.71411104,-1,-11.62072802,0,-12.09338302,0,0,0,0,0,0,0,0,0
